,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type_id,contract_type,internet_service_type_id,internet_service_type,payment_type_id,payment_type
3906,2507-QZPQS,Male,0,No,No,15,Yes,Yes,2,No,Yes,No,Yes,No,Yes,1,No,1,95.7,1451.1,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3907,2514-GINMM,Male,0,No,No,1,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.5,79.5,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3908,2516-VQRRV,Female,1,No,No,2,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,75.45,158.4,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
3909,2519-FAKOD,Male,0,No,Yes,38,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,3,99.25,3777.15,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3910,2522-AHJXR,Male,0,Yes,No,60,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,1,Yes,3,109.45,6572.85,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3911,2523-EWWZL,Female,0,Yes,No,27,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,76.1,2093.4,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3912,2528-HFYZX,Male,1,Yes,No,17,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,76.45,1233.4,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3913,2545-EBUPK,Female,1,No,No,2,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,84.05,186.05,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3914,2568-BRGYX,Male,0,No,No,4,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.2,237.95,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3915,2568-OIADY,Female,0,Yes,No,37,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,99.5,3762,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3916,2573-GYRUU,Male,1,Yes,No,48,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,4,91.05,4370.75,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3917,2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.0,506.9,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3918,2587-EKXTS,Male,0,No,No,44,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,1,Yes,1,111.5,4915.15,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3919,2603-HVKCG,Male,0,No,No,31,Yes,No,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,101.4,3143.65,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3920,2604-IJPDU,Female,0,Yes,No,20,Yes,No,2,Yes,Yes,No,Yes,Yes,No,1,Yes,1,96.55,1901.65,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3921,2608-BHKFN,Female,0,No,No,4,Yes,No,2,No,No,No,No,No,No,1,Yes,4,70.05,266.9,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3922,2609-IAICY,Female,0,No,No,1,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,77.15,77.15,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3923,2612-RANWT,Female,0,No,No,12,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,3,100.15,1164.3,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3924,2612-RRIDN,Male,0,No,No,4,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,81.0,340.85,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3925,2615-YVMYX,Male,1,Yes,No,71,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,1,Yes,1,107.5,7713.55,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3926,2619-WFQWU,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,2,70.15,70.15,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
3927,2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,4,100.05,6871.9,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3928,2636-ALXXZ,Female,1,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.6,69.6,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3929,2640-PMGFL,Male,0,No,Yes,27,Yes,Yes,2,No,No,No,Yes,No,No,1,Yes,1,79.5,2180.55,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3930,2642-DTVCO,Male,1,No,No,9,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,85.05,746.5,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3931,2645-QTLMB,Male,0,No,No,7,Yes,No,2,No,Yes,No,No,Yes,Yes,1,Yes,1,94.25,669,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3932,2656-FMOKZ,Female,1,No,No,15,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,74.45,1145.7,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
3933,2656-TABEH,Male,0,Yes,No,4,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,100.2,420.2,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3934,2657-ALMWY,Female,1,Yes,No,26,Yes,No,2,No,Yes,No,No,No,Yes,1,No,1,84.95,2169.75,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3935,2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,88.85,929.45,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3936,2660-EMUBI,Male,1,No,No,10,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,95.35,898.35,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3937,2665-NPTGL,Female,1,Yes,No,26,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,3,98.1,2510.7,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3938,2669-OIDSD,Female,0,Yes,No,48,Yes,No,2,No,No,Yes,Yes,Yes,Yes,1,Yes,4,100.05,4834,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3939,2669-QVCRG,Female,0,No,No,41,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,4,81.3,3190.65,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3940,2672-HUYVI,Female,0,No,No,6,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,91.1,455.3,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3941,2672-TGEFF,Female,0,Yes,Yes,37,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,1,88.8,3340.55,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3942,2674-MIAHT,Female,0,No,No,4,Yes,Yes,2,No,Yes,No,No,No,No,1,Yes,2,80.3,324.2,No,1,Month-to-month,2,Fiber optic,2,Mailed check
3943,2674-MLXMN,Female,1,No,No,71,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,4,99.65,6951.15,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3944,2675-DHUTR,Male,1,Yes,No,58,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,98.9,5780.7,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3945,2675-OTVVJ,Male,1,Yes,No,31,Yes,Yes,2,Yes,No,No,No,Yes,No,1,No,1,89.45,2807.65,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3946,2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,2,Yes,Yes,No,No,No,No,1,Yes,1,84.45,2467.1,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3947,2684-EIWEO,Female,1,No,No,30,Yes,Yes,2,Yes,Yes,Yes,No,No,No,1,No,4,91.7,2758.15,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3948,2685-SREOM,Female,0,Yes,Yes,25,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,89.1,2368.4,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3949,2688-BHGOG,Male,1,No,No,9,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,79.55,718.55,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3950,2691-NZETQ,Male,0,No,No,9,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,1,85.35,758.6,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3951,2692-BUCFV,Male,1,No,No,29,Yes,No,2,No,Yes,Yes,No,Yes,Yes,1,Yes,3,101.45,2948.6,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3952,2694-CIUMO,Female,0,No,No,12,Yes,Yes,2,No,No,No,Yes,No,No,1,Yes,4,79.55,958.25,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3953,2696-NARTR,Male,0,No,No,11,Yes,No,2,No,No,No,Yes,No,No,1,Yes,1,73.85,926.25,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3954,2697-NQBPF,Male,0,No,No,34,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,1,Yes,1,105.35,3540.65,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3955,2716-GFZOR,Male,0,Yes,No,43,Yes,No,2,Yes,Yes,Yes,No,No,No,1,Yes,4,86.1,3551.65,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3956,2719-BDAQO,Male,0,No,No,17,Yes,No,2,Yes,No,No,No,Yes,Yes,1,No,1,93.85,1625.65,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3957,2720-WGKHP,Male,1,No,No,2,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.0,181.7,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3958,2725-KXXWT,Male,0,Yes,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,90.75,90.75,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3959,2737-YNGYW,Female,0,No,No,2,Yes,No,2,No,No,No,No,No,Yes,1,No,1,80.55,184.1,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3960,2739-CACDQ,Female,1,No,No,17,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,4,82.65,1470.05,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3961,2754-SDJRD,Female,1,No,No,8,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,4,100.15,908.55,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3962,2754-VDLTR,Male,0,No,Yes,10,Yes,Yes,2,No,No,No,No,Yes,Yes,1,No,1,95.2,930.4,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3963,2754-XBHTB,Female,0,No,No,9,Yes,No,2,No,No,No,No,Yes,No,1,Yes,3,77.65,714.15,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3964,2761-OCIAX,Male,1,No,No,2,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,74.7,165.4,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3965,2774-LVQUS,Female,1,Yes,No,15,Yes,Yes,2,No,No,Yes,Yes,No,No,1,Yes,1,83.05,1258.3,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3966,2777-PHDEI,Female,0,No,No,1,Yes,No,2,No,No,No,No,Yes,No,1,No,1,78.05,78.05,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3967,2786-GCDPI,Female,1,No,No,50,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,104.95,5222.35,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3968,2789-HQBOU,Male,0,No,No,3,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,80.35,253.8,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3969,2792-LSHWX,Female,0,No,No,1,Yes,No,2,Yes,Yes,No,Yes,No,No,1,Yes,2,83.4,83.4,No,1,Month-to-month,2,Fiber optic,2,Mailed check
3970,2796-UUZZO,Male,0,Yes,Yes,63,Yes,No,2,No,Yes,Yes,No,No,No,1,Yes,4,80.3,4896.35,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3971,2799-ARNLO,Female,1,Yes,No,5,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.35,341.6,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3972,2800-QQUSO,Male,0,No,No,42,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,1,100.3,4222.95,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3973,2800-VEQXM,Female,0,No,No,3,Yes,No,2,No,No,Yes,No,No,No,1,Yes,2,74.75,238.1,No,1,Month-to-month,2,Fiber optic,2,Mailed check
3974,2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,101.35,3334.9,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3975,2811-POVEX,Female,1,Yes,Yes,23,Yes,No,2,No,Yes,Yes,No,No,Yes,1,Yes,3,88.45,2130.55,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3976,2815-CPTUL,Male,1,No,No,5,Yes,No,2,No,No,No,No,No,No,1,Yes,2,70.25,331.9,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
3977,2823-LKABH,Female,0,No,No,18,Yes,Yes,2,No,No,Yes,Yes,No,Yes,1,Yes,3,95.05,1679.4,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3978,2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,95.25,3314.15,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3979,2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,2,No,Yes,No,No,No,No,1,No,3,81.4,3775.85,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3980,2832-KJCRD,Female,0,No,No,38,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,103.65,3988.5,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3981,2834-SPCJV,Male,0,Yes,No,52,Yes,No,2,Yes,No,No,No,Yes,No,1,No,1,84.1,4348.65,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3982,2840-XANRC,Male,1,Yes,No,24,Yes,No,2,No,No,Yes,No,Yes,Yes,1,Yes,1,93.15,2231.05,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3983,2842-BCQGE,Male,0,No,No,43,Yes,Yes,2,No,No,No,No,No,No,1,Yes,4,75.35,3161.4,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3984,2845-AFFTX,Male,1,Yes,No,41,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,99.8,4259.3,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3985,2845-HSJCY,Female,0,Yes,Yes,14,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,87.25,1258.6,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3986,2856-HYAPG,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,No,1,68.65,68.65,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3987,2856-NNASM,Male,1,No,No,43,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,2,89.55,3856.75,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
3988,2860-RANUS,Female,1,No,No,20,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,4,85.8,1727.5,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3989,2865-TCHJW,Female,1,No,No,4,Yes,Yes,2,No,No,Yes,No,Yes,No,1,Yes,1,89.2,346.2,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3990,2867-UIMSS,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,Yes,1,No,1,80.5,80.5,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3991,2868-MZAGQ,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,79.25,79.25,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3992,2868-SNELZ,Female,0,No,No,2,Yes,Yes,2,No,No,Yes,No,No,No,1,No,2,80.6,155.8,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
3993,2869-ADAWR,Female,0,No,No,45,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,4,89.3,4016.85,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
3994,2873-ZLIWT,Female,0,Yes,Yes,40,Yes,Yes,2,No,No,Yes,Yes,No,No,1,Yes,1,84.85,3303.05,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
3995,2874-YXVVA,Female,0,No,No,34,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,105.1,3634.8,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3996,2876-GZYZC,Female,0,No,No,13,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,85.95,1215.65,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3997,2880-FPNAE,Male,1,Yes,No,2,Yes,No,2,No,No,Yes,No,No,No,1,Yes,1,74.2,140.1,No,1,Month-to-month,2,Fiber optic,1,Electronic check
3998,2883-ILGWO,Male,1,No,No,57,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,1,Yes,3,104.9,5913.95,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
3999,2884-GBPFB,Female,0,Yes,No,35,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.3,2416.55,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4000,2897-DOVND,Male,0,No,No,2,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.8,146.65,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4001,2905-KFQUV,Female,0,Yes,No,2,Yes,No,2,No,No,No,No,No,No,1,Yes,4,70.4,154.8,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4002,2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,4,80.55,1406.65,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4003,2916-BQZLN,Male,0,No,No,19,Yes,Yes,2,Yes,No,Yes,No,No,No,1,Yes,1,84.75,1651.95,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4004,2919-HBCJO,Female,0,No,No,4,Yes,No,2,No,Yes,No,No,No,No,1,Yes,3,76.65,333.6,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
4005,2920-RNCEZ,Male,0,Yes,Yes,1,Yes,No,2,No,No,No,No,No,No,1,Yes,4,69.95,69.95,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4006,2921-XWDJH,Female,1,Yes,No,38,Yes,No,2,Yes,No,No,No,No,Yes,1,Yes,1,83.45,3147.15,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4007,2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,2,No,No,Yes,No,Yes,Yes,1,Yes,1,94.2,777.3,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4008,2931-SVLTV,Male,0,Yes,Yes,40,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,1,Yes,4,110.1,4469.1,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4009,2951-QOQTK,Male,0,No,Yes,4,Yes,Yes,2,No,No,No,Yes,No,No,1,No,4,80.8,332.45,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4010,2952-QAYZF,Male,0,No,No,5,Yes,Yes,2,No,Yes,Yes,No,No,No,1,Yes,1,85.3,424.15,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4011,2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,2,No,No,No,No,Yes,No,1,No,1,80.85,1400.85,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4012,2956-GGUCQ,Male,1,Yes,No,24,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,1,78.85,1772.25,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4013,2959-FENLU,Female,0,No,No,9,Yes,No,2,No,No,Yes,No,No,Yes,1,Yes,4,85.3,781.4,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4014,2959-MJHIC,Male,0,Yes,No,4,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,80.35,307.4,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4015,2960-NKRSO,Male,0,No,No,24,Yes,No,2,No,Yes,Yes,Yes,No,No,1,Yes,1,85.95,2107.15,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4016,2968-SSGAA,Female,0,No,No,10,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,100.6,1060.2,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4017,2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,4,91.95,3301.05,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4018,2979-SXESE,Female,0,Yes,Yes,17,Yes,Yes,2,Yes,No,Yes,No,Yes,No,1,No,1,94.4,1607.2,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4019,2982-IHMFT,Female,1,No,No,1,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,74.45,74.45,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
4020,2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.0,1078.9,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4021,2983-ZANRP,Female,0,Yes,Yes,2,Yes,No,2,No,Yes,No,No,No,No,1,Yes,3,73.55,145.4,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
4022,2984-AFWNC,Female,0,No,No,3,Yes,No,2,No,Yes,No,No,Yes,Yes,1,No,1,95.4,293.15,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4023,2984-MIIZL,Male,0,No,No,4,Yes,No,2,No,No,Yes,No,No,No,1,Yes,3,74.8,321.9,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
4024,2985-FMWYF,Female,0,No,No,23,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,93.5,2341.55,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4025,2988-GBIVW,Female,1,Yes,No,70,Yes,Yes,2,Yes,No,No,No,No,Yes,1,Yes,1,90.85,6470.1,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4026,2990-HWIML,Female,0,No,No,6,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.5,573.3,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4027,3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,104.9,3351.55,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4028,3001-UNBTL,Male,1,Yes,Yes,29,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,103.95,2964.8,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4029,3002-WQZWT,Female,0,No,No,29,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.2,1993.25,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4030,3003-CMDUU,Female,0,Yes,No,25,Yes,No,2,No,No,No,Yes,Yes,Yes,1,Yes,1,95.15,2395.7,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4031,3005-NFMTA,Male,1,No,No,55,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,Yes,1,98.8,5617.75,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4032,3005-TYFRD,Female,0,Yes,No,55,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,4,103.65,5676.65,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4033,3006-XIMLN,Female,0,No,Yes,2,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,3,94.2,193.8,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
4034,3014-WJKSM,Male,0,Yes,No,29,Yes,No,2,No,No,Yes,No,No,No,1,Yes,4,75.3,2263.4,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4035,3018-TFTSU,Male,0,No,No,12,Yes,No,2,Yes,No,Yes,No,No,No,1,No,3,81.7,858.6,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
4036,3023-GFLBR,Female,0,Yes,Yes,33,Yes,Yes,2,No,No,No,No,No,Yes,1,No,4,86.15,2745.7,Yes,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4037,3027-ZTDHO,Male,0,No,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.9,89.9,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4038,3030-YDNRM,Male,0,No,No,8,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.85,572.45,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4039,3045-XETSH,Female,0,No,No,10,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,1,94.85,953.45,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4040,3049-NDXFL,Female,0,No,No,1,Yes,Yes,2,No,No,No,No,No,Yes,1,No,2,85.8,85.8,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
4041,3049-SOLAY,Female,0,Yes,No,3,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,95.2,292.85,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4042,3055-OYMSE,Female,1,No,No,53,Yes,No,2,No,Yes,No,No,No,No,1,Yes,4,73.8,4003.85,No,1,Month-to-month,2,Fiber optic,4,Credit card (automatic)
4043,3062-ICYZQ,Female,0,Yes,Yes,51,Yes,Yes,2,Yes,Yes,No,No,No,Yes,1,Yes,1,93.8,4539.35,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4044,3066-RRJIO,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,2,69.95,69.95,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
4045,3068-OMWZA,Male,1,No,No,1,Yes,Yes,2,No,No,Yes,No,Yes,No,1,Yes,1,88.8,88.8,Yes,1,Month-to-month,2,Fiber optic,1,Electronic check
4046,3070-DVEYC,Male,1,No,No,7,Yes,Yes,2,No,No,No,No,No,No,1,No,2,73.75,545.15,Yes,1,Month-to-month,2,Fiber optic,2,Mailed check
4047,3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,2,Yes,Yes,No,No,Yes,No,1,No,1,89.85,248.4,No,1,Month-to-month,2,Fiber optic,1,Electronic check
4048,3074-GQWYX,Male,0,No,No,5,Yes,Yes,2,No,No,No,No,No,No,1,Yes,3,75.9,357.75,Yes,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
4049,3086-RUCRN,Female,0,No,No,66,Yes,Yes,2,Yes,Yes,Yes,Yes,No,Yes,1,Yes,3,103.1,6595,No,1,Month-to-month,2,Fiber optic,3,Bank transfer (automatic)
